94040	2016	1001	0	2011	0	3001	0	1161	0	5161	0	5162	0	9213	0	9301	0	9391	0	9381	0
1	1	2420	11	6814	11	232	11	4090	11	14595	11	52551	11	4.0	11	1.0	11	4.0	11	-0.9	11
2	1	2384	11	6551	11	258	11	4002	11	14172	11	51051	11	1.8	11	1.2	11	5.8	11	-1.8	11
3	1	1223	11	972	11	919	11	1554	11	1594	11	17802	11	1.2	11	5.9	11	11.2	11	-1.1	11
4	1	1103	11	1268	11	730	11	1463	11	293	11	15838	11	2.6	11	7.0	11	11.5	11	1.1	11
5	1	1151	11	533	11	965	11	1381	11	643	11	15756	11	1.6	11	8.7	11	11.5	11	6.0	11
6	1	1019	11	117	11	973	11	1069	11	-1126	11	11025	11	2.4	11	7.3	11	9.9	11	1.0	11
7	1	1821	11	3819	11	562	11	2792	11	8112	11	34739	11	0.2	11	3.1	11	7.6	11	-2.3	11
8	1	2157	11	4894	11	529	11	3333	11	11296	11	42674	11	1.5	11	5.0	11	10.2	11	-2.1	11
9	1	836	11	22	11	822	11	847	11	-2125	11	8590	11	0.9	11	5.0	11	8.4	11	0.8	11
10	1	2470	11	6602	11	215	11	4071	11	14734	11	52695	11	2.5	11	5.9	11	9.7	11	-0.4	11
11	1	1618	11	1796	11	986	11	2215	11	4907	11	26421	11	3.1	11	9.9	11	12.8	11	7.1	11
12	1	1862	11	1552	11	1228	11	2382	11	6190	11	30427	11	3.8	11	11.4	11	15.1	11	8.6	11
13	1	814	11	295	11	766	11	879	11	-3842	11	8111	11	1.3	11	6.4	11	10.3	11	0.0	11
14	1	655	11	1	11	649	11	643	11	-4445	11	6209	11	1.1	11	2.9	11	6.3	11	-1.9	11
15	1	1450	11	1646	11	815	11	2510	11	2691	11	33121	11	0.7	11	3.1	11	7.6	11	-1.2	11
16	1	1069	11	1146	11	762	11	1318	11	-2214	11	13463	11	2.0	11	7.3	11	9.9	11	4.1	11
17	1	289	11	0	11	287	11	283	11	-5638	11	943	11	1.4	11	8.4	11	10.9	11	3.3	11
18	1	1918	11	1626	11	1376	11	2323	11	1896	11	29748	11	1.1	11	5.8	11	12.2	11	-1.0	11
19	1	1437	11	1477	11	923	11	1847	11	91	11	22732	11	1.5	11	8.0	11	11.4	11	0.2	11
20	1	1036	11	64	11	1018	11	1055	11	-3171	11	11242	11	1.5	11	5.3	11	12.2	11	-1.6	11
21	1	2693	11	3496	11	1331	11	3685	11	6410	11	46591	11	3.4	11	13.5	11	16.7	11	11.5	11
22	1	1584	11	599	11	1374	11	1844	11	-77	11	22300	11	1.7	11	10.5	11	13.6	11	6.0	11
23	1	1249	11	251	11	1129	11	1403	11	-1632	11	16676	11	0.3	11	7.0	11	10.0	11	4.4	11
24	1	1253	11	418	11	1049	11	1410	11	-1541	11	16849	11	0.2	11	5.4	11	11.3	11	2.6	11
25	1	2893	11	6221	11	450	11	4345	11	9136	11	57046	11	0.9	11	5.3	11	11.0	11	-0.7	11
26	1	2590	11	3762	11	1076	11	3630	11	6362	11	46751	11	0.3	11	7.5	11	14.3	11	2.3	11
27	1	2881	11	6209	11	558	11	4346	11	8483	11	53827	11	0.9	11	10.8	11	16.4	11	3.8	11
28	1	830	11	324	11	667	11	934	11	-3339	11	9964	11	1.0	11	10.1	11	14.0	11	5.9	11
29	1	458	11	1	11	453	11	443	11	-5262	11	2702	11	0.9	11	7.1	11	10.6	11	2.4	11
30	1	2363	11	3543	11	988	11	3227	11	4874	11	40080	11	0.2	11	3.4	11	7.7	11	0.5	11
31	1	1524	11	332	11	1365	11	1680	11	-407	11	21229	11	0.4	11	1.6	11	4.0	11	0.0	11
32	2	2485	11	3413	11	915	11	3435	11	5712	11	43919	11	0.2	11	1.5	11	5.5	11	-0.4	11
33	2	2766	11	4097	11	870	11	3869	11	7240	11	48591	11	0.2	11	1.6	11	5.4	11	-0.5	11
34	2	822	11	1	11	818	11	800	11	-4187	11	7311	11	0.9	11	3.6	11	8.3	11	-1.3	11
